entity_id,state_id,state,old_state_id,last_changed,last_updated,shared_attrs
light.kitchen_lamp,143844,on,143826,,2022-11-12 13:36:40.272077,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb1,143845,on,143824,,2022-11-12 13:36:40.343577,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""friendly_name"":""Wiz Bulb 1""}"
light.wiz_bulb1,143847,off,143845,,2022-11-12 13:36:41.274102,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 1""}"
light.wiz_bulb_2,143848,off,143843,,2022-11-12 13:36:41.352738,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 2""}"
light.kitchen_lamp,143849,off,143844,,2022-11-12 13:36:41.355977,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb_2,143850,on,143848,,2022-11-12 13:36:43.320228,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Romance"",""friendly_name"":""Wiz Bulb 2""}"
light.kitchen_lamp,143852,on,143849,,2022-11-12 13:36:43.324920,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Romance"",""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb1,143853,on,143847,,2022-11-12 13:36:43.447665,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Romance"",""friendly_name"":""Wiz Bulb 1""}"
light.wiz_bulb1,143855,off,143853,,2022-11-12 13:36:45.860255,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 1""}"
light.wiz_bulb_2,143856,off,143850,,2022-11-12 13:36:45.924288,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 2""}"
light.kitchen_lamp,143857,off,143852,,2022-11-12 13:36:45.927126,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb5,143862,off,143791,,2022-11-12 13:36:56.513814,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 5""}"
light.wiz_bulb4,143863,off,143793,,2022-11-12 13:36:56.523854,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 4""}"
light.wiz_bulb3,143864,off,143794,,2022-11-12 13:36:56.530810,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 3""}"
light.living_room_lamp,143865,off,143792,,2022-11-12 13:36:56.534491,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb3,143866,on,143864,,2022-11-12 13:36:57.525231,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""friendly_name"":""Wiz Bulb 3""}"
light.living_room_lamp,143867,on,143865,,2022-11-12 13:36:57.529387,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb4,143868,on,143863,,2022-11-12 13:36:57.536562,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""friendly_name"":""Wiz Bulb 4""}"
light.wiz_bulb5,143869,on,143862,,2022-11-12 13:36:57.543937,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""friendly_name"":""Wiz Bulb 5""}"
light.wiz_bulb3,143871,on,143866,2022-11-12 13:36:57.525231,2022-11-12 13:37:00.848672,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 3""}"
light.wiz_bulb4,143873,on,143868,2022-11-12 13:36:57.536562,2022-11-12 13:37:00.860975,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 4""}"
light.living_room_lamp,143875,on,143867,2022-11-12 13:36:57.529387,2022-11-12 13:37:00.866272,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Fall"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb5,143876,on,143869,2022-11-12 13:36:57.543937,2022-11-12 13:37:00.871707,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""friendly_name"":""Wiz Bulb 5""}"
light.living_room_lamp,143878,on,143875,2022-11-12 13:36:57.529387,2022-11-12 13:37:00.875561,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Fall"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb4,143880,on,143873,2022-11-12 13:36:57.536562,2022-11-12 13:37:06.364528,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Romance"",""friendly_name"":""Wiz Bulb 4""}"
light.wiz_bulb3,143881,on,143871,2022-11-12 13:36:57.525231,2022-11-12 13:37:06.374003,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Romance"",""friendly_name"":""Wiz Bulb 3""}"
light.living_room_lamp,143882,on,143878,2022-11-12 13:36:57.529387,2022-11-12 13:37:06.378563,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Romance"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb5,143883,on,143876,2022-11-12 13:36:57.543937,2022-11-12 13:37:06.383802,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""Romance"",""friendly_name"":""Wiz Bulb 5""}"
light.wiz_bulb5,143884,on,143883,2022-11-12 13:36:57.543937,2022-11-12 13:37:08.327423,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""TV time"",""friendly_name"":""Wiz Bulb 5""}"
light.wiz_bulb4,143886,on,143880,2022-11-12 13:36:57.536562,2022-11-12 13:37:08.337872,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""TV time"",""friendly_name"":""Wiz Bulb 4""}"
light.living_room_lamp,143888,on,143882,2022-11-12 13:36:57.529387,2022-11-12 13:37:08.343736,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""TV time"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb3,143889,on,143881,2022-11-12 13:36:57.525231,2022-11-12 13:37:08.352246,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""brightness"",""brightness"":255,""effect"":""TV time"",""friendly_name"":""Wiz Bulb 3""}"
light.wiz_bulb3,143891,on,143889,2022-11-12 13:36:57.525231,2022-11-12 13:37:10.590155,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""friendly_name"":""Wiz Bulb 3""}"
light.living_room_lamp,143892,on,143888,2022-11-12 13:36:57.529387,2022-11-12 13:37:10.596207,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""TV time"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb5,143893,on,143884,2022-11-12 13:36:57.543937,2022-11-12 13:37:10.602288,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""friendly_name"":""Wiz Bulb 5""}"
light.wiz_bulb4,143894,on,143886,2022-11-12 13:36:57.536562,2022-11-12 13:37:10.611889,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""friendly_name"":""Wiz Bulb 4""}"
light.living_room_lamp,143895,on,143892,2022-11-12 13:36:57.529387,2022-11-12 13:37:10.606990,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb4,143898,on,143894,2022-11-12 13:36:57.536562,2022-11-12 13:37:15.615567,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""rgbw"",""brightness"":255,""hs_color"":[134.717,62.353],""rgb_color"":[96,255,135],""rgbw_color"":[96,255,135,0],""xy_color"":[0.209,0.55],""friendly_name"":""Wiz Bulb 4""}"
light.wiz_bulb5,143899,on,143893,2022-11-12 13:36:57.543937,2022-11-12 13:37:15.629460,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""rgbw"",""brightness"":255,""hs_color"":[134.717,62.353],""rgb_color"":[96,255,135],""rgbw_color"":[96,255,135,0],""xy_color"":[0.209,0.55],""friendly_name"":""Wiz Bulb 5""}"
light.living_room_lamp,143900,on,143895,2022-11-12 13:36:57.529387,2022-11-12 13:37:15.637976,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""rgbw"",""brightness"":255,""hs_color"":[134.717,62.353],""rgb_color"":[96,255,135],""rgbw_color"":[96,255,135,0],""xy_color"":[0.209,0.55],""effect"":""Warm White"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb3,143901,on,143891,2022-11-12 13:36:57.525231,2022-11-12 13:37:15.647930,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""rgbw"",""brightness"":255,""hs_color"":[134.717,62.353],""rgb_color"":[96,255,135],""rgbw_color"":[96,255,135,0],""xy_color"":[0.209,0.55],""friendly_name"":""Wiz Bulb 3""}"
light.living_room_lamp,143902,on,143900,2022-11-12 13:36:57.529387,2022-11-12 13:37:15.651653,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""rgbw"",""brightness"":255,""hs_color"":[134.717,62.353],""rgb_color"":[96,255,135],""rgbw_color"":[96,255,135,0],""xy_color"":[0.209,0.55],""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb5,143920,on,143899,2022-11-12 13:36:57.543937,2022-11-12 13:38:12.416800,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""friendly_name"":""Wiz Bulb 5""}"
light.living_room_lamp,143921,on,143902,2022-11-12 13:36:57.529387,2022-11-12 13:38:12.421530,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""rgbw"",""brightness"":255,""hs_color"":[134.717,62.353],""rgb_color"":[96,255,135],""rgbw_color"":[96,255,135,0],""xy_color"":[0.209,0.55],""effect"":""Warm White"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb4,143922,on,143898,2022-11-12 13:36:57.536562,2022-11-12 13:38:12.428563,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""friendly_name"":""Wiz Bulb 4""}"
light.wiz_bulb3,143923,on,143901,2022-11-12 13:36:57.525231,2022-11-12 13:38:12.439400,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""friendly_name"":""Wiz Bulb 3""}"
light.living_room_lamp,143924,on,143921,2022-11-12 13:36:57.529387,2022-11-12 13:38:12.433624,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""entity_id"":[""light.wiz_bulb3"",""light.wiz_bulb4"",""light.wiz_bulb5""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Living Room Lamp""}"
light.wiz_bulb_2,143925,on,143856,,2022-11-12 13:38:13.614121,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""friendly_name"":""Wiz Bulb 2""}"
light.kitchen_lamp,143927,on,143857,,2022-11-12 13:38:13.618809,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.wiz_bulb1,143928,on,143855,,2022-11-12 13:38:13.675466,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Warm White"",""friendly_name"":""Wiz Bulb 1""}"
light.br_bulb1,144036,on,141515,,2022-11-12 14:10:51.463014,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":133,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""flowing"":false,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,144039,on,144036,2022-11-12 14:10:51.463014,2022-11-12 14:10:51.501352,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":133,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""flowing"":true,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,144047,off,144039,,2022-11-12 14:12:05.289152,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""flowing"":true,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.wiz_bulb1,144059,off,143928,,2022-11-12 14:14:44.555552,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 1""}"
light.wiz_bulb_2,144060,off,143925,,2022-11-12 14:14:44.621160,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""friendly_name"":""Wiz Bulb 2""}"
light.kitchen_lamp,144061,off,143927,,2022-11-12 14:14:44.623953,"{""min_color_temp_kelvin"":2702,""max_color_temp_kelvin"":6535,""entity_id"":[""light.wiz_bulb1"",""light.wiz_bulb_2""],""icon"":""mdi:lightbulb-group"",""friendly_name"":""Kitchen Lamp""}"
light.br_bulb1,144129,on,144047,,2022-11-12 14:29:35.732970,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":133,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""flowing"":0,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,144130,on,144129,2022-11-12 14:29:35.732970,2022-11-12 14:29:42.936037,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":133,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Sunrise"",""flowing"":true,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,144131,on,144130,2022-11-12 14:29:35.732970,2022-11-12 14:29:53.650758,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2702,""color_temp"":370,""hs_color"":[28.391,65.659],""rgb_color"":[255,166,87],""xy_color"":[0.526,0.387],""effect"":""Home"",""flowing"":true,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,144132,on,144131,2022-11-12 14:29:35.732970,2022-11-12 14:29:55.911882,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":4032,""color_temp"":248,""hs_color"":[26.798,34.294],""rgb_color"":[255,206,167],""xy_color"":[0.419,0.364],""flowing"":0,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,144133,on,144132,2022-11-12 14:29:35.732970,2022-11-12 14:29:57.050152,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2114,""color_temp"":473,""hs_color"":[30.12,88.683],""rgb_color"":[255,142,28],""xy_color"":[0.588,0.386],""flowing"":0,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
light.br_bulb1,144134,on,144133,2022-11-12 14:29:35.732970,2022-11-12 14:29:59.188064,"{""min_color_temp_kelvin"":1700,""max_color_temp_kelvin"":6535,""color_mode"":""color_temp"",""brightness"":255,""color_temp_kelvin"":2386,""color_temp"":419,""hs_color"":[29.192,76.816],""rgb_color"":[255,154,59],""xy_color"":[0.559,0.389],""flowing"":0,""music_mode"":false,""friendly_name"":""Bedroom Lamp""}"
